"순 이름 팀 정렬
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
11 최원준 21KRF 3.14 143 668 589 82 174 21 6 4 219 44 40 13 61 11 0 68 7 4 3 .295 .371 .372 .742 .354 108.6 3.14 1.24
12 나지완 20KLF 3.12 137 556 468 73 136 19 1 17 208 92 0 0 64 18 1 114 6 0 6 .291 .392 .444 .837 .383 124.8 3.12 4.11
13 안치홍 19K2B 2.84 105 408 362 45 114 18 1 5 149 49 4 2 40 1 1 37 9 0 5 .315 .380 .412 .792 .368 123.3 2.84 0.93
14 김주찬 18K1B 2.75 121 471 429 71 146 23 0 18 223 93 8 1 23 7 5 57 15 2 10 .340 .375 .520 .895 .380 122.1 2.75 2.43
15 이창진 19KCF 2.50 133 470 400 57 108 25 1 6 153 48 8 8 57 4 0 92 8 4 5 .270 .363 .383 .745 .347 108.8 2.50 -0.85
16 최원준 20KCF 2.49 123 412 359 72 117 16 6 2 151 35 14 3 33 6 0 35 1 9 5 .326 .387 .421 .808 .365 113.3 2.49 2.31
17 나지완 18KDH 2.35 114 379 317 50 86 18 0 26 182 78 0 0 38 19 2 81 14 0 5 .271 .377 .574 .951 .397 134.3 2.35 0.90
18 김선빈 19KSS 2.30 121 447 394 55 115 22 0 3 146 40 5 4 43 1 0 26 7 5 4 .292 .360 .371 .730 .340 104.6 2.30 1.05
19 김선빈 20K2B 2.26 85 351 303 42 100 19 0 1 122 37 1 1 40 2 0 43 12 1 5 .330 .406 .403 .808 .378 121.1 2.26 1.07
20 이범호 18K3B 2.23 101 380 332 41 93 7 0 20 160 69 1 0 42 4 4 59 12 0 2 .280 .366 .482 .848 .365 112.5 2.23 1.03
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
21 김선빈 18KSS 2.10 127 492 424 73 125 17 2 4 158 49 4 1 48 9 1 42 10 6 5 .295 .375 .373 .747 .339 94.5 2.10 1.23
22 김선빈 22K2B 1.63 62 277 233 28 66 12 0 1 81 20 6 1 35 4 0 23 7 3 1 .283 .385 .348 .732 .346 117.5 1.63 0.96
23 류지혁 22K3B 1.38 57 207 178 28 52 9 0 2 67 21 2 1 24 3 0 38 3 1 1 .292 .384 .376 .760 .358 125.8 1.38 0.70
24 이명기 18KRF 1.35 120 502 447 88 135 28 6 4 187 42 12 5 40 3 3 64 5 11 1 .302 .363 .418 .781 .340 95.0 1.35 0.16
25 이명기 19KRF 1.28 80 302 265 37 75 10 2 1 92 20 4 3 28 4 1 41 4 3 2 .283 .358 .347 .705 .331 97.6 1.28 -0.90
26 류지혁 21K3B 1.28 92 327 273 37 76 8 0 2 90 34 0 0 42 7 1 46 7 2 3 .278 .385 .330 .714 .348 104.4 1.28 -0.08
27 유민상 19K1B 1.23 61 202 175 23 51 15 0 5 81 26 0 0 23 4 0 35 6 0 0 .291 .386 .463 .849 .391 139.6 1.23 0.46
28 박찬호 21KSS 1.15 131 483 418 51 103 15 5 1 131 59 9 4 54 0 0 73 11 8 3 .246 .331 .313 .644 .308 77.7 1.15 0.17
29 황대인 22K1B 1.04 64 261 238 19 64 11 0 9 102 50 0 0 14 6 0 45 9 0 3 .269 .322 .429 .750 .343 115.9 1.04 -0.41
30 박찬호 22KSS 1.02 54 220 196 23 51 12 0 1 66 22 11 4 19 0 0 25 8 2 3 .260 .321 .337 .658 .306 90.1 1.02 -0.32
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
31 최형우 22KDH 1.00 62 255 210 26 49 12 0 7 82 31 0 0 43 1 4 44 5 0 1 .233 .365 .390 .755 .349 120.1 1.00 0.25
32 박찬호 19K3B 0.91 133 541 504 60 131 15 4 2 160 49 39 6 26 4 0 83 8 5 2 .260 .300 .317 .618 .289 68.7 0.91 -0.19
33 김민식 18KC 0.84 125 365 310 53 76 9 3 6 109 37 5 2 39 3 0 63 8 11 2 .245 .333 .352 .685 .304 71.1 0.84 -0.92
34 이창진 22KLF 0.82 40 129 112 19 31 4 0 5 50 20 1 0 13 1 0 23 2 2 1 .277 .354 .446 .801 .362 128.5 0.82 -0.22
35 박동원 22KC 0.82 44 168 147 24 34 9 0 7 64 20 1 0 12 6 1 34 4 2 1 .231 .313 .435 .749 .336 110.9 0.82 -0.76
36 터커 21KLF 0.81 127 539 468 42 111 24 1 9 164 59 0 0 61 8 1 66 12 0 2 .237 .334 .350 .684 .327 91.0 0.81 0.02
37 이창진 20KCF 0.72 22 99 88 19 29 8 1 0 39 7 0 1 10 1 0 17 2 0 0 .330 .404 .443 .847 .392 130.7 0.72 0.16
38 김주찬 19K1B 0.71 100 363 337 35 101 16 0 3 126 32 3 1 17 5 3 44 6 1 3 .300 .340 .374 .714 .330 97.0 0.71 -0.46
39 정성훈 18K1B 0.70 88 205 183 22 54 11 0 4 77 28 0 1 16 5 1 49 5 0 1 .295 .366 .421 .787 .351 102.7 0.70 -0.32
40 김태진 21K3B 0.64 99 414 381 43 105 12 5 1 130 36 8 5 23 0 1 64 7 6 4 .276 .314 .341 .655 .305 76.0 0.64 -0.62
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
41 김민식 21KC 0.62 100 301 250 30 55 8 0 3 72 26 0 0 41 4 1 49 2 3 3 .220 .336 .288 .624 .305 75.7 0.62 -0.34
42 한승택 21KC 0.59 82 239 203 17 44 7 0 3 60 16 0 0 28 3 0 61 6 5 0 .217 .321 .296 .616 .297 70.2 0.59 -1.16
43 백용환 20KC 0.52 51 106 91 12 20 4 0 5 39 10 0 0 14 0 0 29 2 1 0 .220 .324 .429 .752 .336 93.9 0.52 -0.10
44 한승택 20KC 0.52 83 262 226 22 51 6 0 9 84 29 0 0 21 6 0 58 7 9 0 .226 .308 .372 .680 .303 72.1 0.52 -0.17
45 나주환 20K3B 0.52 64 222 204 21 57 5 0 6 80 26 0 0 12 1 0 44 6 4 1 .279 .321 .392 .713 .320 83.4 0.52 -0.47
46 유민상 20K1B 0.48 126 455 390 38 96 23 0 8 143 65 0 0 53 6 1 80 13 2 4 .246 .342 .367 .709 .329 89.3 0.48 0.98
47 황대인 20K1B 0.48 63 138 116 14 32 4 0 4 48 16 0 0 21 0 0 29 5 0 1 .276 .384 .414 .798 .370 115.8 0.48 0.51
48 황윤호 19K2B 0.43 57 130 123 9 37 5 2 1 49 9 2 2 5 0 0 12 2 1 1 .301 .326 .398 .724 .331 97.3 0.43 -0.25
49 이우성 22KLF 0.43 36 79 67 13 19 5 0 1 27 7 1 1 9 0 0 13 3 3 0 .284 .368 .403 .771 .347 118.2 0.43 -0.22
50 김호령 21KCF 0.36 62 154 130 16 27 2 0 4 41 15 4 1 16 6 0 44 2 2 0 .208 .322 .315 .638 .308 77.9 0.36 -0.97
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
51 류승현 18K3B 0.34 35 85 75 9 23 3 1 1 31 13 0 0 7 1 0 12 2 1 1 .307 .369 .413 .782 .347 99.6 0.34 0.36
52 신범수 19KC 0.34 39 65 57 4 12 5 0 2 23 7 0 0 7 1 0 14 1 0 0 .211 .308 .404 .711 .327 96.2 0.34 -0.08
53 한승택 18KC 0.33 61 101 89 10 22 6 0 3 37 15 0 0 7 2 0 24 4 3 0 .247 .316 .416 .732 .313 77.5 0.33 -0.70
54 김호령 20KCF 0.30 88 159 138 36 32 5 2 4 53 16 3 3 14 3 0 55 2 3 1 .232 .314 .384 .698 .314 78.6 0.30 -0.41
55 최원준 18KSS 0.28 101 331 302 46 82 14 1 4 110 32 10 4 20 4 0 58 4 4 1 .272 .324 .364 .688 .308 73.7 0.28 1.02
56 한승택 19KC 0.27 105 288 251 22 56 9 1 3 76 27 1 0 27 1 1 82 8 7 2 .223 .299 .303 .602 .278 61.6 0.27 -0.50
57 유민상 18KDH 0.26 31 58 48 9 13 2 1 3 26 14 0 0 8 0 0 14 3 0 2 .271 .362 .542 .904 .376 119.5 0.26 -0.11
58 백용환 19KC 0.24 28 51 47 3 11 2 0 2 19 6 0 0 3 1 0 14 0 0 0 .234 .294 .404 .698 .320 90.9 0.24 -0.37
59 박준태 18KRF 0.21 85 150 123 32 28 5 1 5 50 24 0 2 13 9 0 37 1 5 0 .228 .345 .407 .751 .326 86.1 0.21 0.15
60 유민상 21K1B 0.21 24 74 60 7 14 2 0 1 19 6 0 0 8 6 0 18 1 0 0 .233 .378 .317 .695 .348 104.1 0.21 -0.18
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
61 최형우 21KDH 0.20 104 446 373 52 87 15 1 12 140 55 0 0 67 4 10 67 9 0 2 .233 .354 .375 .730 .339 99.8 0.20 1.38
62 백용환 18KC 0.14 34 57 47 7 13 1 0 0 14 4 0 1 9 0 0 15 3 1 0 .277 .393 .298 .691 .330 88.3 0.14 0.19
63 이정훈 21KDH 0.14 41 151 129 14 32 6 0 2 44 14 0 0 19 3 0 33 3 0 0 .248 .358 .341 .699 .340 98.9 0.14 -0.52
64 김민식 22KC 0.14 22 62 54 7 13 2 0 1 18 6 0 0 6 0 0 12 1 1 1 .241 .312 .333 .645 .298 84.5 0.14 -0.56
65 황대인 21K1B 0.11 86 308 282 30 67 10 1 13 118 45 0 0 18 2 0 62 8 1 5 .238 .283 .418 .702 .317 85.1 0.11 0.01
66 홍재호 18K2B 0.10 56 87 76 16 20 6 0 1 29 9 0 0 8 0 0 12 2 3 0 .263 .333 .382 .715 .311 76.5 0.10 -0.57
67 김민식 20KC 0.08 69 237 210 22 52 6 1 2 66 21 0 0 17 2 0 28 3 6 2 .248 .307 .314 .622 .286 61.0 0.08 -0.36
68 오선우 20KRF 0.08 59 73 67 11 16 0 0 4 28 14 0 0 3 3 0 26 2 0 0 .239 .301 .418 .719 .324 85.3 0.08 -0.13
69 나지완 19KDH 0.06 56 153 129 12 24 5 0 6 47 17 0 0 19 3 1 37 3 0 2 .186 .301 .364 .665 .306 82.2 0.06 -0.70
70 류승현 19K1B 0.05 57 163 150 14 38 8 1 0 48 14 3 2 9 4 0 29 3 0 0 .253 .313 .320 .633 .301 77.1 0.05 -0.12
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
71 문선재 19KLF -0.02 29 61 49 7 8 0 0 3 17 6 2 1 9 1 0 18 0 0 2 .163 .295 .347 .642 .298 76.9 -0.02 -0.47
72 최정민 18K2B -0.07 57 95 83 17 21 2 0 2 29 6 1 3 7 1 0 20 2 4 0 .253 .319 .349 .668 .291 63.0 -0.07 -0.36
73 유재신 19KLF -0.08 71 59 51 17 13 2 1 0 17 6 4 3 6 0 0 12 1 1 1 .255 .328 .333 .661 .306 80.1 -0.08 0.11
74 황윤호 20K3B -0.09 25 73 70 5 17 3 0 0 20 5 2 0 3 0 0 10 3 0 0 .243 .274 .286 .560 .264 46.3 -0.09 -1.18
75 박정우 21KCF -0.09 32 61 48 3 9 1 0 0 10 4 0 2 10 2 0 8 2 1 0 .188 .350 .208 .558 .294 67.6 -0.09 -0.24
76 김민식 19KC -0.14 53 116 96 6 16 2 0 0 18 14 2 0 15 3 0 29 1 0 2 .167 .293 .188 .481 .249 42.3 -0.14 -0.23
77 이창진 21KCF -0.19 105 293 249 35 52 8 1 3 71 33 5 0 36 1 0 54 10 4 3 .209 .308 .285 .593 .287 63.8 -0.19 -1.06
78 김도영 22K3B -0.20 50 135 126 20 25 6 2 0 35 9 4 1 6 1 0 37 0 1 1 .198 .239 .278 .517 .240 45.6 -0.20 -0.92
79 이우성 19KLF -0.22 32 87 80 7 14 1 0 3 24 10 0 0 5 2 0 22 2 0 0 .175 .241 .300 .541 .254 46.2 -0.22 -0.52
80 이우성 20KLF -0.22 48 67 59 5 12 1 0 0 13 3 1 0 6 2 0 11 2 0 0 .203 .299 .220 .519 .262 45.2 -0.22 -0.31
"순 이름 팀 정렬
G
타석
타수
득점
안타
2타
3타
홈런
루타
타점
도루
도실
볼넷
사구
고4
삼진
병살
희타
희비
비율
WAR*
WPA"
"WAR*
타율
출루
장타
OPS
wOBA
wRC+"
81 서동욱 18K1B -0.23 32 56 49 3 10 3 0 0 13 2 0 0 5 1 0 15 1 0 1 .204 .286 .265 .551 .260 42.0 -0.23 -0.44
